time,soc_true,soc_kf,soc_fgo
474,0.773803,0.77253,0.847359
475,0.773772,0.772436,0.847265
476,0.773691,0.772404,0.847234
477,0.773648,0.772318,0.847149
478,0.773622,0.772273,0.847105
479,0.773532,0.772246,0.847082
480,0.773481,0.772152,0.84699
481,0.773453,0.772098,0.846938
482,0.77337,0.772069,0.846914
483,0.773303,0.771981,0.846829
484,0.773221,0.771911,0.846761
485,0.773153,0.771825,0.846676
486,0.773133,0.771753,0.846606
487,0.773102,0.771732,0.846589
488,0.773023,0.7717,0.846563
489,0.772945,0.771617,0.846485
490,0.772925,0.771535,0.846406
491,0.772893,0.771514,0.846391
492,0.772836,0.77148,0.846365
493,0.772792,0.771421,0.846313
494,0.772711,0.771374,0.846273
495,0.772638,0.77129,0.846194
496,0.772562,0.771213,0.846121
497,0.772525,0.771133,0.846044
498,0.772435,0.771094,0.84601
499,0.772381,0.771,0.845917
500,0.772302,0.770943,0.845864
501,0.772216,0.77086,0.845782
502,0.772155,0.770769,0.845692
503,0.772087,0.770706,0.84563
504,0.772009,0.770635,0.84556
505,0.771989,0.770552,0.845479
506,0.771968,0.770531,0.845463
507,0.771901,0.770509,0.84545
508,0.771836,0.770439,0.845387
509,0.771775,0.770371,0.845327
510,0.771737,0.770306,0.845271
511,0.77169,0.770267,0.845242
512,0.771653,0.770218,0.845203
513,0.771611,0.770179,0.845176
514,0.771543,0.770135,0.845145
515,0.771511,0.770063,0.845086
516,0.771464,0.77003,0.845066
517,0.771381,0.769981,0.84503
518,0.771358,0.769893,0.844954
519,0.771279,0.769868,0.844942
520,0.771208,0.769786,0.844871
521,0.771119,0.769711,0.844806
522,0.771061,0.769618,0.84472
523,0.771027,0.769557,0.844667
524,0.770986,0.769521,0.844642
525,0.770915,0.769478,0.84461
526,0.770835,0.769404,0.844545
527,0.770811,0.76932,0.84447
528,0.770761,0.769294,0.844455
529,0.77072,0.769242,0.844415
530,0.770657,0.769199,0.844384
531,0.770587,0.769132,0.844329
532,0.770519,0.769059,0.844267
533,0.770494,0.768988,0.844205
534,0.770406,0.768961,0.844191
535,0.77036,0.768869,0.844109
536,0.770316,0.768821,0.844072
537,0.770286,0.768775,0.844037
538,0.770227,0.768743,0.844019
539,0.770146,0.768681,0.84397
540,0.770101,0.768596,0.843895
541,0.77002,0.768549,0.84386
542,0.77,0.768464,0.843785
543,0.76991,0.768443,0.843777
544,0.769886,0.768349,0.843692
545,0.769813,0.768324,0.843679
546,0.769734,0.768247,0.843614
547,0.769701,0.768164,0.84354
548,0.769644,0.768129,0.843518
549,0.769596,0.768069,0.843469
550,0.769574,0.768019,0.843431
551,0.769511,0.767995,0.843422
552,0.769453,0.767929,0.84337
553,0.769401,0.767869,0.843323
554,0.769347,0.767814,0.84328
